id,department_id,department_name,category_id,category_name,name,arabic_name,sku,brand_name,description,unit,warehouse_unit,workshop_unit,conversion_factor,purchase_price,sale_price,sale_price_before_vat,km_type_value,allow_decimal_qty,allow_minus_qty,is_active,min_price_corporate,max_price_corporate,is_price_editable,min_price_editable,created_at,updated_at
464,20,Oil Change Department,7,Other Oil Filters,Filter OIL Jumbo Paper 8-98018858-0 Stone,فلتر زيت ورق جامبو ٨-٩٨٠١٨٨٥٨-٠ ستون,FLT-461,Saudi FILTER,Filter Jumbo Paper 8-98018858-0 Stone - Saudi branch stock item,pcs,pcs,pcs,1,18,47,40.87,,false,false,true,45,94,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:33:32.252Z
471,20,Oil Change Department,14,FUCHS Oil,FUCHS 5W20,فوكس 5W20,OIL-468,Saudi FUCHS,FUCHS 5W20 - Saudi branch stock item,liter,liter,liter,1,22,27,23.48,10000,true,false,true,24,52,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:55:53.937Z
476,20,Oil Change Department,9,Shell Oil,SHELL HILEX 10W40,شل هايلكس 10W40,OIL-473,Saudi SHELL,SHELL HILEX 10W40 - Saudi branch stock item,liter,liter,liter,1,22,26,22.61,10000,true,false,true,26,56,false,,2026-05-03T13:23:52.383Z,2026-05-11T11:05:17.689Z
468,20,Oil Change Department,11,HYUNDAI Oil Filters,OIL FILTER 3CAA0 Hyundai (AZEERA) PETROL,فلتر زيت 3CAA0 هيونداي (أزيرا) بنزين,FLT-465,Saudi OIL,OIL FILTER 3CAA0 Hyundai (AZEERA) PETROL - Saudi branch stock item,pcs,pcs,pcs,1,27.6,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-17T08:17:45.435Z
475,20,Oil Change Department,4,TOYOTA Oil,TOYOTA 10W30 10K Plastic,زيت تويوتا 10W30 10K بلاستيكي,OIL-472,Saudi TOYOTA,TOYOTA 10W30 10K Plastic - Saudi branch stock item,bottle,bottle,bottle,1,21.67,28,24.35,10000,false,false,true,25,54,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:58:04.797Z
484,20,Oil Change Department,5,Petromin Oil,Petromin 2S,بترومين دباب 2S,OIL-481,Saudi PETROMIN,Petromin 2S - Saudi branch stock item,bottle,bottle,bottle,1,6.04,9,7.83,,false,false,true,7,18,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:58:19.792Z
496,20,Oil Change Department,18,TOYOTA Oil Filters,OIL FILTER Toyota D2,فلتر زيت تويوتا D2,FLT-493,Saudi OIL,OIL FILTER Toyota D2 - Saudi branch stock item,pcs,pcs,pcs,1,12,20,17.39,,false,false,true,18,40,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:58:34.407Z
494,20,Oil Change Department,7,Other Oil Filters,OIL FILTER FORD FL 2133 / FL 500S,فلتر زيت فورد FL 2133 / FL 500S,FLT-491,Saudi OIL,OIL FILTER FORD FL 2133 / FL 500S - Saudi branch stock item,pcs,pcs,pcs,1,16.52,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:58:50.048Z
495,20,Oil Change Department,14,FUCHS Oil,FUCHS 0W20,فوكس 0W20,OIL-492,Saudi FUCHS,FUCHS 0W20 - Saudi branch stock item,liter,liter,liter,1,17.5,27,23.48,10000,true,false,true,24,52,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:59:47.688Z
513,20,Oil Change Department,18,TOYOTA Oil Filters,OIL FILTER Toyota PAPER D4,فلتر زيت تويوتا ورقي D4,FLT-510,Saudi OIL,OIL FILTER Toyota PAPER D4 - Saudi branch stock item,pcs,pcs,pcs,1,23,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:02:31.704Z
516,20,Oil Change Department,7,Other Oil Filters,AMERICAN OIL FILTER 48,فلتر زيت أمريكي 48,FLT-513,Saudi AMERICAN,AMERICAN OIL FILTER 48 - Saudi branch stock item,pcs,pcs,pcs,1,13,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:02:45.534Z
522,20,Oil Change Department,2,Other Oils,collected oil,زيت مجمع,OIL-519,Saudi COLLECTED,collected oil - Saudi branch stock item,liter,liter,liter,1,0.1,1,0.87,,true,false,true,-1,2,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:03:22.019Z
524,20,Oil Change Department,18,TOYOTA Oil Filters,OIL FILTER Toyota D1,فلتر زيت تويوتا D1,FLT-521,Saudi OIL,OIL FILTER Toyota D1 - Saudi branch stock item,pcs,pcs,pcs,1,18,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:03:36.602Z
529,20,Oil Change Department,7,Other Oil Filters,OIL FILTER NISSAN SMALL (Maxima 31uB-15208),فلتر زيت نيسان صغير (ماكسيما 31uB-15208),FLT-526,Saudi OIL,OIL FILTER NISSAN SMALL (Maxima 31uB-15208) - Saudi branch stock item,pcs,pcs,pcs,1,20,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:04:06.642Z
523,20,Oil Change Department,9,Shell Oil,SHELL HILEX 5W40,شل هايلكس 5W40,OIL-520,Saudi SHELL,SHELL HILEX 5W40 - Saudi branch stock item,liter,liter,liter,1,29.83,34,29.57,10000,true,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-11T11:04:32.853Z
530,20,Oil Change Department,14,FUCHS Oil,FUCHS 5W30,فوكس 5W30,OIL-527,Saudi FUCHS,FUCHS 5W30 - Saudi branch stock item,liter,liter,liter,1,18.75,26,22.61,10000,true,false,true,22,48,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:08:28.278Z
517,20,Oil Change Department,2,Other Oils,KIXX GX7 20W50,كيكس 20W50 GX7,OIL-514,Saudi KIXX,KIXX 20W50 - Saudi branch stock item,liter,liter,liter,1,14,20,17.39,5000,true,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-10T23:23:07.125Z
528,20,Oil Change Department,1,Gear Oil,Petromin ATF Automatic Gear Oil,زيت ناقل حركة أوتوماتيكي بترومين ATF,OIL-525,Saudi PETROMIN,Petromin ATF Automatic Gear Oil - Saudi branch stock item,bottle,bottle,bottle,1,8.75,19,16.52,,false,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:09:19.971Z
510,20,Oil Change Department,18,TOYOTA Oil Filters,OIL FILTER Toyota E2 / J2,فلتر زيت تويوتا E2 / J2,FLT-507,Saudi OIL,OIL FILTER Toyota E2 - Saudi branch stock item,pcs,pcs,pcs,1,13.8,20,17.39,,false,false,true,18,40,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:09:34.840Z
519,20,Oil Change Department,9,Shell Oil,SHELL HILEX 20W50,شل هايلكس 20W50,OIL-516,Saudi SHELL,SHELL HILEX 20W50 - Saudi branch stock item,liter,liter,liter,1,15.8,17.5,15.22,5000,true,false,true,13,30,false,,2026-05-03T13:23:52.383Z,2026-05-11T11:07:34.491Z
521,20,Oil Change Department,4,TOYOTA Oil,TOYOTA 10W40,تويوتا 10W40,OIL-518,Saudi TOYOTA,TOYOTA 10W40 - Saudi branch stock item,liter,liter,liter,1,20,28,24.35,10000,true,false,true,25,54,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:10:46.060Z
507,20,Oil Change Department,2,Other Oils,MOTORCRAFT 5W20,موتوركرافت 5W20,OIL-504,Saudi MOTORCRAFT,MOTORCRAFT 5W20 - Saudi branch stock item,liter,liter,liter,1,12.5,16,13.91,10000,true,false,true,14,32,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:11:49.905Z
542,20,Oil Change Department,1,Gear Oil,FUCHS GEAR OIL CHANGE 140 (1 PRESS),تغيير زيت تروس فوكس 140 (ضغطة واحدة),OIL-539,Saudi FUCHS,FUCHS GEAR OIL CHANGE 140 (1 PRESS) - Saudi branch stock item,liter,liter,liter,1,1.06,3,2.61,,true,false,true,1,6,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:12:47.174Z
533,20,Oil Change Department,15,Castrol Oil,CASTROL 5W30,كاسترول 5W30,OIL-530,Saudi CASTROL,CASTROL 5W30 - Saudi branch stock item,liter,liter,liter,1,25.83,29,25.22,10000,true,false,true,24,52,false,,2026-05-03T13:23:52.383Z,2026-05-11T10:59:52.454Z
504,20,Oil Change Department,4,TOYOTA Oil,TOYOTA 0W20,تويوتا 0W20,OIL-501,Saudi TOYOTA,TOYOTA 0W20 - Saudi branch stock item,liter,liter,liter,1,34.5,39,33.91,10000,true,false,true,35,74,false,,2026-05-03T13:23:52.383Z,2026-05-17T08:17:45.389Z
365,20,Oil Change Department,16,Benzol Oil,BENZOL 20W50,بنزول 20W50,OIL-361,Saudi BENZOL,BENZOL 20W50 - Saudi branch stock item,liter,liter,liter,1,10.7,17,14.78,5000,false,false,true,15,34,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
547,20,Oil Change Department,14,FUCHS Oil,FUCHS 10W30,فوكس 10W30,OIL-544,Saudi FUCHS,FUCHS 10W30 - Saudi branch stock item,liter,liter,liter,1,11.98,17.5,15.22,5000,true,false,true,14.5,33,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
546,20,Oil Change Department,14,FUCHS Oil,FUCHS 20W50,فوكس 20W50,OIL-543,Saudi FUCHS,FUCHS 20W50 - Saudi branch stock item,liter,liter,liter,1,12.5,17.5,15.22,5000,true,false,true,14.5,33,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
443,20,Oil Change Department,14,FUCHS Oil,FUCHS DIESEL / Benzene 15W40,زيت فوكس ديزل/بنزين 15W40,OIL-440,Saudi FUCHS,FUCHS DIESEL / Benzene 15W40 - Saudi branch stock item,liter,liter,liter,1,12,14.5,12.61,5000,true,false,true,11.5,27,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
534,20,Oil Change Department,9,Shell Oil,Shell Helix 15W40 Petrol 1 Ltr,شل هيلكس 15W40 بنزين 1 لتر,OIL-531,Saudi SHELL,Shell Helix 15W40 Petrol 1 Ltr - Saudi branch stock item,liter,liter,liter,1,13.75,19,16.52,5000,true,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
540,20,Oil Change Department,4,TOYOTA Oil,TOYOTA 10W30 Hadeed,تويوتا حديد 10W30,OIL-537,Saudi TOYOTA,TOYOTA 10W30 Hadeed - Saudi branch stock item,liter,liter,liter,1,12.71,18,15.65,5000,true,false,true,15,34,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
543,20,Oil Change Department,4,TOYOTA Oil,TOYOTA 15W40,تويوتا 15W40,OIL-540,Saudi TOYOTA,TOYOTA 15W40 - Saudi branch stock item,liter,liter,liter,1,14.75,20,17.39,5000,true,false,true,17,38,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
552,20,Oil Change Department,4,TOYOTA Oil,TOYOTA 20W50,تويوتا 20W50,OIL-549,Saudi TOYOTA,TOYOTA 20W50 - Saudi branch stock item,liter,liter,liter,1,12.92,18,15.65,5000,true,false,true,15,34,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
562,20,Oil Change Department,9,Shell Oil,Shell Rotella Barrel 20W50,شل روتيلا بارميل 20W50,OIL-557,SHELL,,liter,liter,liter,1,12.5,15.5,13.48,5000,true,false,true,0,0,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
571,20,Oil Change Department,2,Other Oils,TOTAL DIESEL 15W40,توتال ديزل 15W40,TTL-002,TOTAL,,liter,liter,liter,1,11.25,14.5,12.61,5000,true,false,true,0,0,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
141,20,Oil Change Department,7,Other Oil Filters,OIL FILTER Land cruiser Diesel 30002,فلتر زيت لاند كروزر ديزل ٣٠٠٠٢,FLT-137,Saudi OIL,OIL FILTER Land cruiser Diesel 30002 - Saudi branch stock item,pcs,pcs,pcs,1,47,65,56.52,,false,false,true,63,130,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:04:05.400Z
559,20,Oil Change Department,3,Misc Products,Black Oil,زيت أسود,OIL-556,Saudi BLACK,Black Oil - Saudi branch stock item,pcs,pcs,pcs,1,0.1,1,0.87,,false,false,true,-1,2,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:14:01.888Z
373,20,Oil Change Department,16,Benzol Oil,BENZOL 5W30,بنزول 5W30,OIL-369,Saudi BENZOL,BENZOL 5W30 - Saudi branch stock item,liter,liter,liter,1,21,29,25.22,10000,true,false,true,26,56,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:14:18.456Z
514,20,Oil Change Department,15,Castrol Oil,CASTROL 10W40,كاسترول 10W40,OIL-511,Saudi CASTROL,CASTROL 10W40 - Saudi branch stock item,liter,liter,liter,1,17.92,27.5,23.91,10000,true,false,true,24,52,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:14:46.430Z
478,20,Oil Change Department,16,Benzol Oil,BENZOL DIESEL 10W40,بنزول ديزل 10W40,OIL-475,Saudi BENZOL,BENZOL DIESEL 10W40 - Saudi branch stock item,liter,liter,liter,1,19.17,25,21.74,10000,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:15:07.060Z
570,20,Oil Change Department,2,Other Oils,TOTAL 5W30,توتال 5W30,TTL-001,TOTAL,,liter,liter,liter,1,22,26,22.61,10000,false,false,true,0,0,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:17:51.773Z
569,20,Oil Change Department,1,Gear Oil,Petro S Gear Oil 80-90,زيت تروس بترو إس 80-90,PTS-006,Petro S,,piece,piece,piece,1,25,75,65.22,,true,false,true,0,0,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:18:04.241Z
563,20,Oil Change Department,2,Other Oils,Mopar Oil 5W30,زيت موبار 5W30,OIL-558,MOPAR,,liter,liter,liter,1,21,24,20.87,10000,false,false,true,26,23,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:18:24.647Z
572,20,Oil Change Department,2,Other Oils,FUCHS DIESEL / Benzene 10W40,فوكس ديزل/بنزين 10W40,FOX-001,FUCHS,,liter,liter,liter,1,26,29,25.22,10000,true,false,true,0,0,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:19:29.269Z
553,20,Oil Change Department,15,Castrol Oil,CASTROL 20W50,كاسترول 20W50,OIL-550,Saudi CASTROL,CASTROL 20W50 - Saudi branch stock item,liter,liter,liter,1,19.41,21,18.26,5000,true,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-11T10:57:52.284Z
296,20,Oil Change Department,15,Castrol Oil,CASTROL 15W40 Petrol,زيت كاسترول 15W40 بنزين,OIL-292,Saudi CASTROL,CASTROL 15W40 Petrol - Saudi branch stock item,liter,liter,liter,1,17.25,19,16.52,5000,true,false,true,15,34,false,,2026-05-03T13:23:52.383Z,2026-05-11T10:58:33.516Z
536,20,Oil Change Department,9,Shell Oil,SHELL SUPER 20W50,شل سوبر 20W50,OIL-533,Saudi SHELL,SHELL SUPER 20W50 - Saudi branch stock item,liter,liter,liter,1,18.5,20,17.39,5000,true,false,true,15,34,false,,2026-05-03T13:23:52.383Z,2026-05-11T11:06:48.243Z
129,20,Oil Change Department,2,Other Oils,AC DELCO 0W20,إيه سي ديلكو 0W20,OIL-125,Saudi AC,AC DELCO 0W20 - Saudi branch stock item,liter,liter,liter,1,41.68,37,32.17,10000,true,false,true,35,74,true,32,2026-05-03T13:23:52.383Z,2026-07-01T12:02:25.137Z
555,20,Oil Change Department,14,FUCHS Oil,FUCHS DIESEL 15W40,فوكس ديزل 15W40,OIL-552,Saudi FUCHS,FUCHS DIESEL 15W40 - Saudi branch stock item,liter,liter,liter,1,9.9,14.5,12.61,5000,true,false,true,10.5,27,false,,2026-05-03T13:23:52.383Z,2026-05-12T15:25:36.887Z
556,20,Oil Change Department,9,Shell Oil,SHELL HILEX 10W30,شل هايلكس 10W30,OIL-553,Saudi SHELL,SHELL HILEX 10W30 - Saudi branch stock item,liter,liter,liter,1,19.45,21,18.26,5000,true,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-17T08:17:45.368Z
109,20,Oil Change Department,3,Misc Products,Liqui Moly Electronic Spray 1832,ليكو مولي بخاخ إلكتروني 1832,PRO-105,Saudi LIQUI,Liqui Moly Electronic Spray 1832 - Saudi branch stock item,pcs,pcs,pcs,1,12.68,60,52.17,,false,false,true,58,120,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
175,20,Oil Change Department,7,Other Oil Filters,OIL FILTER NISSAN Corner (Maxima 31uB-15208) Corner,فلتر زيت نيسان كورنر (ماكسيما) 31uB-15208) زاوية,FLT-171,Saudi OIL,OIL FILTER NISSAN Corner (Maxima 31uB-15208) Corner - Saudi branch stock item,pcs,pcs,pcs,1,7.5,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:12:29.453Z
126,20,Oil Change Department,10,Air Filters,ENGINE FILTER ELANTRA 4H000,فلتر محرك إلنترا 4H000,FLT-122,Saudi ENGINE,ENGINE FILTER ELANTRA 4H000 - Saudi branch stock item,pcs,pcs,pcs,1,24,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:05:43.800Z
134,20,Oil Change Department,10,Air Filters,CAMRY ENGINE FILTER 0H020,فلتر محرك كامري 0H020,FLT-130,Saudi CAMRY,CAMRY ENGINE FILTER 0H020 - Saudi branch stock item,pcs,pcs,pcs,1,10,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:11:23.637Z
118,20,Oil Change Department,3,Misc Products,Brake Fluid,سائل الفرامل,PRO-114,Saudi BRAKE,Brake Fluid - Saudi branch stock item,bottle,bottle,bottle,1,1.82,5,4.35,,false,false,true,3,10,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
173,20,Oil Change Department,10,Air Filters,Nissan engine air filter 73C10,فلتر هواء محرك نيسان 73C10,FLT-169,Saudi NISSAN,Nissan engine air filter 73C10 - Saudi branch stock item,pcs,pcs,pcs,1,14,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
205,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC filter Stone 28010 Camry OLD FJ,فلتر مكيف هواء ستون ٢٨٠١٠ كامري FJ قديم,FLT-201,Saudi AC,AC filter Stone 28010 Camry OLD FJ - Saudi branch stock item,pcs,pcs,pcs,1,15,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
207,20,Oil Change Department,6,Engine Filter,TOYOTA HAICE 2020 STONE 17801 31160,تويوتا هايس 2020 ستون 17801 31160,FLT-203,Saudi TOYOTA,TOYOTA HAICE 2020 STONE 17801 31160 - Saudi branch stock item,pcs,pcs,pcs,1,16,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
210,20,Oil Change Department,10,Air Filters,AIr Filter Lexus 17801 - 51010,فلتر هواء لكزس 17801 - 51010,FLT-206,Saudi AIR,AIr Filter Lexus 17801 - 51010 - Saudi branch stock item,pcs,pcs,pcs,1,38,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
211,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC Filter 97133- 1C000,فلتر مكيف 97133- 1C000,FLT-207,Saudi AC,AC Filter 97133- 1C000 - Saudi branch stock item,pcs,pcs,pcs,1,16,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
228,20,Oil Change Department,10,Air Filters,ENGINE FILTER HONDA ACORD RAA-Y00,فلتر محرك هوندا أكورد RAA-Y00,FLT-224,Saudi ENGINE,ENGINE FILTER HONDA ACORD RAA-Y00 - Saudi branch stock item,pcs,pcs,pcs,1,22,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
221,20,Oil Change Department,10,Air Filters,Engine filter Isuzu 44570,فلتر محرك إيسوزو 44570,FLT-217,Saudi ENGINE,Engine filter Isuzu 44570 - Saudi branch stock item,pcs,pcs,pcs,1,18,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-07T10:39:57.363Z
223,20,Oil Change Department,10,Air Filters,AIR filter Sonata C1100,فلتر هواء سوناتا C1100,FLT-219,Saudi ENGINE,Engine filter Sonata C1100 - Saudi branch stock item,pcs,pcs,pcs,1,20,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:43:40.577Z
234,20,Oil Change Department,3,Misc Products,Coolant ACDELCO 65210 Green 4Ltr,سائل تبريد ACDelco 65210 أخضر 4 لتر,PRO-230,Saudi COOLANT,Coolant ACDELCO 65210 Green 4Ltr - Saudi branch stock item,can,can,can,1,35,55,47.83,,false,false,true,53,110,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
224,20,Oil Change Department,10,Air Filters,Engine filter Kia stone 2W300,فلتر محرك كيا ستون 2W300,FLT-220,Saudi ENGINE,Engine filter Kia stone 2W300 - Saudi branch stock item,pcs,pcs,pcs,1,20,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-07T10:48:07.055Z
206,20,Oil Change Department,7,Other Oil Filters,Safaya Hylux 16UP Original 0L070,سفايا هايلوكس 16UP أصلي 0L070,FLT-202,Saudi SAFAYA,Safaya Hylux 16UP Original 0L070 - Saudi branch stock item,pcs,pcs,pcs,1,98,130,113.04,5000,false,false,true,128,260,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
322,20,Oil Change Department,10,Air Filters,Toyota Rise Stone AIR Filter BZ110,فلتر هواء تويوتا رايز ستون BZ110,FLT-318,Saudi TOYOTA,Toyota Rise Stone Engine Filter BZ110 - Saudi branch stock item,pcs,pcs,pcs,1,15,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:42:34.315Z
220,20,Oil Change Department,10,Air Filters,CAMRY AIR FILTER 0H030,فلتر هواء كامري 0H030,FLT-216,Saudi CAMRY,CAMRY ENGINE FILTER 0H030 - Saudi branch stock item,pcs,pcs,pcs,1,9.5,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:43:12.934Z
204,20,Oil Change Department,10,Air Filters,AIR filter 5A2-A00,فلتر هواء ٥A٢-A٠٠,FLT-200,Saudi ENGINE,AIR filter 5A2-A00 - Saudi branch stock item,pcs,pcs,pcs,1,21,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:45:32.572Z
222,20,Oil Change Department,10,Air Filters,AIR filter Jeeb 38030,فلتر هواء جيب 38030,FLT-218,Saudi ENGINE,AIR filter Jeeb 38030 - Saudi branch stock item,pcs,pcs,pcs,1,25,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:58:03.777Z
229,20,Oil Change Department,10,Air Filters,AIR filter Corolla 21050,فلتر هواء كورولا 21050,FLT-225,Saudi ENGINE,Engine filter Corolla 21050 - Saudi branch stock item,pcs,pcs,pcs,1,12.65,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-17T08:17:45.450Z
236,20,Oil Change Department,10,Air Filters,AIr Filter Lexus 17801 - 17020,فلتر هواء لكزس 17801 - ١٧٠٢٠,FLT-232,Saudi AIR,AIr Filter Lexus 17801 - 17020 - Saudi branch stock item,pcs,pcs,pcs,1,40,65,56.52,,false,false,true,63,130,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
237,20,Oil Change Department,12,Other Filters,Mistsubishi Canter QY010015V,ميتسوبيشي كانتر QY010015V,FLT-233,Saudi MISTSUBISHI,Mistsubishi Canter QY010015V - Saudi branch stock item,pcs,pcs,pcs,1,37,52,45.22,,false,false,true,50,104,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
239,20,Oil Change Department,12,Other Filters,HILEX 62010 STONE,هايليكس 62010 حجر,FLT-235,Saudi HILEX,HILEX 62010 STONE - Saudi branch stock item,pcs,pcs,pcs,1,24,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
240,20,Oil Change Department,12,Other Filters,JEEP 51010 STONE FH 2016 NEW,جيب 51010 STONE FH ٢٠١٦ جديدة,FLT-236,Saudi JEEP,JEEP 51010 STONE FH 2016 NEW - Saudi branch stock item,pcs,pcs,pcs,1,24,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
241,20,Oil Change Department,8,AC Filters فلاتر المكيف,Hyundai Sonata AC Filter 2018 D4000,حجر1746AB,FLT-237,Saudi HYUNDAI,Hyundai Sonata AC Filter 2018 D4000 - Saudi branch stock item,pcs,pcs,pcs,1,20,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
313,20,Oil Change Department,2,Other Oils,KIXX 0W20,كيكس 0W20,OIL-309,Saudi KIXX,KIXX 0W20 - Saudi branch stock item,liter,liter,liter,1,12,32,27.83,10000,true,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T08:30:27.520Z
310,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC FILTER  TOYOTA 12010,فلتر مكيف تويوتا 12010,FLT-306,Saudi AC,AC FILTER  TOYOTA 12010 - Saudi branch stock item,pcs,pcs,pcs,1,13,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
302,20,Oil Change Department,10,Air Filters,FORD TAURAS EDGE 5243186,فورد توريس ايدج 5243186,FLT-298,Saudi Filter,OIL FILTER FORD STONE 6744 - Saudi branch stock item,pcs,pcs,pcs,1,23,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:21:28.852Z
455,20,Oil Change Department,10,Air Filters,NISSAN AIR Filter 15208 - 65F1B / 65F0A,فلتر نيسان ١٥٢٠٨ - ٦٥F١B / ٦٥F٠A,FLT-452,Saudi NISSAN,NISSAN Filter 15208 - 65F1B / 65F0A - Saudi branch stock item,pcs,pcs,pcs,1,18.5,28,24.35,,false,false,true,26,56,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:22:00.816Z
242,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC filter F2100 Elantra Walan,حجر ستون FH جيب لاندكروزر جديد 2022 1780 70060,FLT-238,Saudi AC,AC filter F2100 Elantra Walan - Saudi branch stock item,pcs,pcs,pcs,1,15,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
243,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC FILTER ELANTRA WALLAN 2H001,جيب ستون FH لاندكروزر جديد 2016 ديزل 51020,FLT-239,Saudi AC,AC FILTER ELANTRA WALLAN 2H001 - Saudi branch stock item,pcs,pcs,pcs,1,12,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
334,20,Oil Change Department,10,Air Filters,Air Filter Hyundai Wallan B1000,فلتر هواء هيونداي والان B1000,FLT-330,Saudi AIR,Air Filter Hyundai Wallan B1000 - Saudi branch stock item,pcs,pcs,pcs,1,13,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
